anfitriao_id,anf_data_cadastro,id_anuncio,nome_anuncio,bairro,tipo_propriedade,tipo_acomodacao,numero_hospedes,quartos,camas,preco,min_noites,max_noites,disponivel,numero_avaliaçoes,pontuacao_avaliacoes,confirmacao_instantanea
83831825,2016-07-14,32546314,Vista de CINEMA PRAIA Barra da Tijuca 50m da AREIA,Barra da Tijuca,Entire rental unit,Entire home/apt,5,1.0,3.0,325.0,3,89,t,76,4.68,t
154124620,2017-10-10,32546943,Luar do Pontal - Um recanto privilegiado.,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,2.0,3.0,236.0,3,90,t,12,4.75,t
6990663,2013-06-18,32549054,Apartamento Copacabana nobre,Copacabana,Entire condominium (condo),Entire home/apt,11,3.0,1.0,1500.0,4,1125,t,0,,f
167289482,2018-01-11,32550173,Apartamento Copacabana com vista  para o mar,Copacabana,Entire rental unit,Entire home/apt,2,,1.0,200.0,5,30,t,28,5.0,t
181106292,2018-03-28,32552429,"Copa com tudo perto: compras, comer bem e praia",Copacabana,Entire rental unit,Entire home/apt,2,,2.0,120.0,3,50,t,17,4.82,f
244633582,2019-02-21,32553139,Cobertura GIGANTE PISCINA/CHURRASQUEIRA prox praia,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,9,3.0,4.0,809.0,2,32,t,12,4.92,f
172382304,2018-02-08,32554635,Quarto Copacabana,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,450.0,1,30,t,0,,t
32987257,2015-05-09,32561032,Apartamento kitinete  Copacabana ótima localizaçao,Copacabana,Entire rental unit,Entire home/apt,3,,1.0,88.0,3,1125,t,14,4.64,t
189752500,2018-05-15,32564830,Cozy flat near Ipanema!!,Copacabana,Entire rental unit,Entire home/apt,5,2.0,3.0,149.0,3,30,t,6,4.8,t
113116653,2017-01-24,32565298,RESORT no Recreio - RJ. Condomínio Barra Family,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,5,3.0,4.0,200.0,1,90,t,41,4.93,f
63081880,2016-03-15,32565550,Flat c/ serviços de hotel,Barra da Tijuca,Entire rental unit,Entire home/apt,3,,1.0,163.0,1,1125,t,22,4.55,f
10850485,2013-12-27,32565817,Estúdio caprichoso na artéria principal de Copa,Copacabana,Entire rental unit,Entire home/apt,5,1.0,5.0,211.0,3,89,t,9,4.67,f
244742034,2019-02-22,32567703,Quarto de casal em Praia de Copacabana,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,307.0,2,1125,t,0,,f
92674139,2016-08-30,32569287,Apt Maravilhoso com Vista para o Mar,Barra da Tijuca,Entire rental unit,Entire home/apt,2,1.0,1.0,370.0,2,27,t,4,0.0,f
239114819,2019-01-26,32570585,"Locação, apartamento em Jacarepagua, 1 quarto",Jacarepaguá,Entire condominium (condo),Entire home/apt,3,1.0,2.0,250.0,2,1125,t,7,5.0,f
4255118,2012-11-26,32571706,IPANEMA PIRAJA 3,Ipanema,Entire rental unit,Entire home/apt,7,3.0,4.0,362.0,3,1125,t,6,4.83,f
14315601,2014-04-15,32572056,MANSÃO NO MANSÕES 5 SUITES! BALSA PARA PRAIA!!,Barra da Tijuca,Entire residential home,Entire home/apt,14,5.0,0.0,5000.0,2,1125,t,0,,f
211913946,2018-08-26,32572773,Quarto c/ Banheiro_ Varanda com Vista pro Mar,Recreio dos Bandeirantes,Private room in rental unit,Private room,2,1.0,1.0,89.0,2,1125,t,10,4.8,f
49207110,2015-11-16,32573314,COPACABANA 1 quadra praia melhor ponto bairro P4/5,Copacabana,Entire rental unit,Entire home/apt,5,1.0,2.0,216.0,3,1125,t,25,4.72,t
83831825,2016-07-14,32576948,Studio IPANEMA a 300m Praia - HOME OFFICE NetFlix,Ipanema,Entire rental unit,Entire home/apt,4,1.0,2.0,321.0,3,89,t,37,4.73,t
91654021,2016-08-24,32576993,3 super complete bedrooms at Ipanema,Ipanema,Entire rental unit,Entire home/apt,6,3.0,4.0,750.0,5,1125,t,0,,f
14503018,2014-04-20,32583321,Excelente Apartamento em Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,,1.0,350.0,5,10,t,0,,f
91654021,2016-08-24,32584218,3 bedrooms more 1 of service at Ipanema,Ipanema,Entire rental unit,Entire home/apt,7,3.0,7.0,458.0,3,1125,t,0,,f
20821311,2014-09-01,32584391,☆Beautiful studio in Copacabana beach☆,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,132.0,2,60,t,127,4.76,t
399964267,2021-05-04,32585793,Jóia rara em Copacabana - Ótima localização,Copacabana,Entire rental unit,Entire home/apt,5,1.0,2.0,193.0,3,15,t,6,4.83,f
244901685,2019-02-23,32585859,Apartamento 2 quartos na Barra da Tijuca,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,3.0,164.0,2,15,t,2,3.5,t
30165706,2015-03-28,32590121,"Mar de Copa - Conforto, Frente para o Mar!",Copacabana,Entire condominium (condo),Entire home/apt,4,1.0,2.0,314.0,1,1125,t,72,4.79,t
22805631,2014-10-21,32590127,Rio032 - Spacious beachfront apartment in Copacabana,Copacabana,Entire rental unit,Entire home/apt,6,3.0,3.0,1736.0,5,1125,t,0,,f
47248185,2015-10-23,32591249,APARTAMENTO COPACABANA,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,700.0,5,30,t,0,,f
42514420,2015-08-25,32591825,Ipanema Frente Praia Lindo!,Ipanema,Entire rental unit,Entire home/apt,7,4.0,4.0,4500.0,3,333,t,1,5.0,f
111565932,2017-01-15,32592372,Alternativa Riocentro 2,Jacarepaguá,Shared room in rental unit,Shared room,1,1.0,1.0,79.0,3,1125,t,5,4.6,t
68568934,2016-04-23,32601743,O melhor de Copacabana. Top em todos os sentidos!!,Copacabana,Entire rental unit,Entire home/apt,6,2.0,2.0,20000.0,10,1125,t,0,,t
245072737,2019-02-24,32603631,Copacabana Vista do Mar - 2 Min da Praia,Copacabana,Entire rental unit,Entire home/apt,4,1.0,3.0,160.0,4,1125,t,6,4.5,f
245113805,2019-02-24,32606981,Apartamento temporada,Copacabana,Entire rental unit,Entire home/apt,6,3.0,5.0,2817.0,3,180,t,45,4.93,f
14372784,2014-04-16,32607709,Best Apartmant COPACABANA,Copacabana,Entire rental unit,Entire home/apt,5,2.0,3.0,900.0,4,1125,t,0,,f
101695904,2016-10-29,32609682,STUDIO/Apartº/Kit /até 02 pessoas-5 noites ou +,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,189.0,5,90,t,9,5.0,f
245072737,2019-02-24,32611546,Copacabana Quadra da Praia - Arejado e Silencioso,Copacabana,Entire rental unit,Entire home/apt,4,,1.0,140.0,4,1125,t,2,5.0,f
44361935,2015-09-16,32612075,Copacabana 3 Quartos com Suíte  50 metros da Praia,Copacabana,Entire rental unit,Entire home/apt,10,3.0,6.0,449.0,7,1125,t,5,3.8,f
11925798,2014-02-04,32625483,Vista mar,Barra da Tijuca,Entire condominium (condo),Entire home/apt,6,2.0,3.0,600.0,10,20,t,0,,t
44878604,2015-09-22,32629066,"QUARTO CASAL, LIMPO CONFORTAVÉL",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,250.0,1,1125,t,2,2.0,t
239608043,2019-01-28,32631002,Penthouse VIP,Barra da Tijuca,Entire rental unit,Entire home/apt,8,4.0,5.0,3000.0,2,15,t,7,4.83,f
5152977,2013-02-19,32631066,"Studio/loft claro, moderno. Vista mar e Corcovado.",Copacabana,Entire loft,Entire home/apt,3,,2.0,140.0,2,1125,t,5,5.0,f
37837293,2015-07-07,32631889,Quarto espaçoso no coração de Copacabana,Copacabana,Private room in rental unit,Private room,1,,1.0,280.0,1,1125,t,1,5.0,t
37837293,2015-07-07,32632006,Quarto espaçoso no coração de Copacabana,Copacabana,Private room in rental unit,Private room,1,,1.0,280.0,4,1125,t,0,,f
244742034,2019-02-22,32635681,Quarto para uma pessoa em Copacabana .,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,192.0,2,1125,t,3,4.67,f
102646434,2016-11-05,32638461,Joia silenciosa no coração de Copacabana.,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,126.0,3,180,t,20,4.55,f
243179366,2019-02-14,32641437,Sobrado Completo.,Recreio dos Bandeirantes,Entire residential home,Entire home/apt,10,2.0,10.0,150.0,30,30,t,0,,t
228569145,2018-12-01,32650754,"EXCELENTE Ap em Copacabana,  Posto 5.",Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,200.0,4,28,t,12,4.83,f
119653597,2017-03-07,32655192,Gay House Beds C,Copacabana,Shared room in rental unit,Shared room,1,1.0,1.0,50.0,3,20,t,3,4.33,f
33611597,2015-05-17,32659670,Alugo Quarto no Barra Bali para o Carnaval.,Barra da Tijuca,Private room in rental unit,Private room,2,1.0,2.0,150.0,2,10,t,0,,f
63081880,2016-03-15,32660053,Flat c/ ótima localização,Barra da Tijuca,Entire serviced apartment,Entire home/apt,3,,2.0,163.0,1,1125,t,15,4.4,f
63081880,2016-03-15,32662440,Flat na Barra da Tijuca,Barra da Tijuca,Entire serviced apartment,Entire home/apt,3,,2.0,163.0,1,1125,t,14,4.79,f
6422051,2013-05-16,32663530,Rio Copa Studio,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,196.0,1,1125,t,32,4.78,t
244994368,2019-02-23,32667140,Apartamento luminoso y acogedor cercano a la playa,Recreio dos Bandeirantes,Entire condominium (condo),Entire home/apt,5,1.0,3.0,400.0,2,28,t,3,4.67,f
84582400,2016-07-18,32669105,Apartamento Barra da Tijuca Residencial c/Serviços,Barra da Tijuca,Entire rental unit,Entire home/apt,3,1.0,3.0,310.0,2,60,t,2,4.5,f
183607221,2018-04-10,32671767,FLAT STUDIO COMPLETO St JOHN PALACE - APTO INTEIRO,Copacabana,Entire serviced apartment,Entire home/apt,4,1.0,2.0,279.0,2,1125,t,4,4.5,f
52461215,2015-12-27,32675316,Apartamento: Av.NSª Copacabana 336,Copacabana,Entire rental unit,Entire home/apt,8,1.0,8.0,350.0,5,30,t,1,5.0,t
163462019,2017-12-20,32685626,Ap lindo e com ótima localização,Ipanema,Entire rental unit,Entire home/apt,5,2.0,4.0,700.0,2,1125,t,1,5.0,f
238046068,2019-01-21,32689454,CANTINHO DA PAZ . .,Copacabana,Private room in condominium (condo),Private room,2,1.0,3.0,90.0,1,1125,t,11,5.0,f
80095501,2016-06-26,32691070,ALUGUE MAIS BARATO DE COPACABANA!!!!,Copacabana,Entire rental unit,Entire home/apt,6,3.0,6.0,250.0,1,15,t,1,0.0,t
7965481,2013-08-05,32692875,Excelente flat na General Osório e no Arpoador.,Ipanema,Entire serviced apartment,Entire home/apt,4,1.0,1.0,190.0,1,30,t,90,4.78,f
178270579,2018-03-13,32711286,Ótimo Quarto! Quadra da praia! Entrada privativa!,Copacabana,Private room in condominium (condo),Private room,2,1.0,1.0,136.0,2,15,t,1,5.0,f
4255118,2012-11-26,32714817,Ipanema luxury triplex ALUGO MENSAL,Ipanema,Entire rental unit,Entire home/apt,6,3.0,3.0,3980.0,3,1125,t,0,,f
246007412,2019-02-28,32717370,Logo ali ...,Recreio dos Bandeirantes,Private room in rental unit,Private room,1,1.0,1.0,150.0,1,1125,t,1,5.0,f
48720390,2015-11-10,32720634,"Copa, 02 quartos + 01 menor , a  50 metros do mar.",Copacabana,Entire rental unit,Entire home/apt,5,2.0,3.0,400.0,5,30,t,0,,f
235390957,2019-01-09,32721546,Aconchego carioca,Copacabana,Private room in rental unit,Private room,1,1.0,1.0,59.0,1,15,t,93,4.67,f
14140296,2014-04-10,32725574,ALUGUEL TEMPORADA BARRA DA TIJUCA,Barra da Tijuca,Private room in condominium (condo),Private room,6,2.0,4.0,700.0,6,30,t,1,0.0,f
43071744,2015-09-01,32736441,Melhor Point da Barra (Só clientes Airbnb),Barra da Tijuca,Private room in rental unit,Private room,4,1.0,8.0,70.0,2,7,t,54,4.81,f
33991767,2015-05-22,32736944,Quarto duplo lado praia metrô Copacabana/Ipanema,Copacabana,Private room in rental unit,Private room,2,1.0,2.0,200.0,3,1125,t,0,,f
8590038,2013-09-02,32737413,Robalo (Suite Privativa),Recreio dos Bandeirantes,Private room in residential home,Private room,4,1.0,3.0,160.0,1,1125,t,0,,f
8590038,2013-09-02,32739124,Sereia (Suite Privativa),Recreio dos Bandeirantes,Private room in residential home,Private room,4,1.0,2.0,160.0,1,1125,t,0,,f
8590038,2013-09-02,32739817,Prainha (Privativo simples),Recreio dos Bandeirantes,Private room in residential home,Private room,4,1.0,2.0,140.0,1,1125,t,0,,f
43071744,2015-09-01,32740243,O Melhor point da Barra 2 (Só clientes airbnb),Barra da Tijuca,Private room in rental unit,Private room,4,1.0,4.0,70.0,2,7,t,41,4.88,f
8590038,2013-09-02,32740655,Abricó (Quarto compartilhado),Recreio dos Bandeirantes,Shared room in residential home,Shared room,14,1.0,15.0,60.0,1,1125,t,0,,f
246215657,2019-03-01,32742868,Apartamento Bem Localizado Rio Zona Sul Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,90.0,1,1125,t,70,4.83,f
206525592,2018-07-31,32744101,Grand Atlantic House Localizado na Orla 4 quartos.,Copacabana,Entire rental unit,Entire home/apt,10,4.0,7.0,5000.0,5,60,t,0,,t
46543256,2015-10-14,32745057,Apê no Posto 6 de Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,1.0,3.0,107.0,3,90,t,62,4.85,f
246243136,2019-03-01,32745144,"quarto em copacabana diária 350,00 reais.",Copacabana,Shared room in rental unit,Shared room,3,1.0,2.0,350.0,1,1125,t,2,4.0,t
246247650,2019-03-01,32745740,Quarto em Apartamento compartilhado,Recreio dos Bandeirantes,Private room in condominium (condo),Private room,1,,4.0,160.0,1,30,t,1,5.0,f
41819512,2015-08-18,32749842,Luxuoso deslumbrante a 150m da praia de Copacabana,Copacabana,Entire rental unit,Entire home/apt,5,3.0,3.0,500.0,7,30,t,0,,t
167472593,2018-01-13,32751271,Lindo apartamento Rio Centro (Espigão),Jacarepaguá,Entire condominium (condo),Entire home/apt,4,2.0,4.0,874.0,15,30,t,0,,t
8590038,2013-09-02,32761227,Maresias (Quarto compartilhado),Recreio dos Bandeirantes,Shared room in residential home,Shared room,8,1.0,8.0,60.0,1,1125,t,0,,f
16433862,2014-06-05,32762474,"Suíte em apart hotel, perto metro e da praia",Copacabana,Entire serviced apartment,Entire home/apt,2,,1.0,700.0,3,1125,t,5,5.0,f
246434131,2019-03-02,32766317,Alugo suíte Rio Centro para o rock in rio,Jacarepaguá,Private room in rental unit,Private room,2,1.0,1.0,150.0,2,30,t,1,4.0,t
244116957,2019-02-19,32779465,Cobertura em Resort no Recreio dos Bandeirantes,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,6,3.0,5.0,700.0,5,360,t,1,0.0,t
171826818,2018-02-05,32788135,Casa confortável a 3km das praias do Recreio,Recreio dos Bandeirantes,Entire residential home,Entire home/apt,10,4.0,5.0,2000.0,5,1125,t,3,5.0,f
14279272,2014-04-14,32813881,"Copacabana 1 block from beach - best area, estúdio",Copacabana,Entire rental unit,Entire home/apt,4,1.0,3.0,180.0,2,180,t,35,4.51,t
14279272,2014-04-14,32817396,"Studio 1 block from Copacabana beach, best area",Copacabana,Entire rental unit,Entire home/apt,4,1.0,3.0,180.0,3,180,t,1,5.0,t
16120213,2014-05-29,32845044,Sossego do viajante.,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,243.0,1,1125,t,33,4.97,f
16120213,2014-05-29,32845056,Descanso do viajante,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,294.0,2,1125,t,12,4.58,t
97517223,2016-10-01,32862924,Aconchegante apartamento em Copa.,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,123.0,1,1125,t,33,4.91,t
46737117,2015-10-16,32862953,Flat Gay friendly,Recreio dos Bandeirantes,Entire serviced apartment,Entire home/apt,4,1.0,2.0,450.0,7,230,t,2,5.0,f
247265308,2019-03-06,32868388,Requinte e sossego num apartamento único.,Barra da Tijuca,Entire condominium (condo),Entire home/apt,6,3.0,4.0,600.0,2,60,t,3,4.0,f
121478125,2017-03-19,32871962,Apartamento 3 quartos na praia do Recreio - RJ,Recreio dos Bandeirantes,Entire rental unit,Entire home/apt,7,3.0,5.0,400.0,2,1125,t,21,4.81,f
32987257,2015-05-09,32884847,Otimo apartamento proximo a praia de Copacabana.,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,100.0,3,360,t,31,4.87,t
5323786,2013-03-04,32889194,"Apartamento Copacabana, lindo!",Copacabana,Entire rental unit,Entire home/apt,3,1.0,4.0,313.0,10,180,t,0,,t
247489973,2019-03-07,32896384,Lindo apto todo reformado - Posto 6 Copacabana,Copacabana,Entire rental unit,Entire home/apt,6,3.0,4.0,260.0,2,30,t,20,4.8,f
247333770,2019-03-06,32896403,Flat 117-B no Hotel Real Residence - Copacabana,Copacabana,Entire serviced apartment,Entire home/apt,2,1.0,1.0,127.0,1,30,t,94,4.83,f
237794233,2019-01-20,32897145,Excelente quarto individual  para casal ou amigos,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,120.0,1,1125,t,0,,f
6000862,2013-04-19,32912292,"Omar do Rio - PFA58 / 804: 1BDR, 120mbps Internet, 5 minutes walking from the beaches of Ipanema, Copacabana, Arpoador and the Metro",Ipanema,Entire rental unit,Entire home/apt,4,1.0,2.0,197.0,1,1125,t,35,4.51,t
107520757,2016-12-17,32917102,Apto de sala 1 quarto em excelente codomino na A,Recreio dos Bandeirantes,Entire condominium (condo),Entire home/apt,2,1.0,1.0,100.0,6,90,t,0,,f
186944923,2018-04-29,32930015,Recanto em Copa,Copacabana,Entire rental unit,Entire home/apt,4,2.0,2.0,175.0,3,90,t,0,,t
46846853,2015-10-18,32931362,Apart 5 Estrelas - Barra/Rock in Rio/Rio Centro/,Jacarepaguá,Entire condominium (condo),Entire home/apt,6,3.0,4.0,350.0,3,1125,t,28,5.0,t
229068291,2018-12-04,32933531,Apartamento 2 quadras da praia,Copacabana,Entire loft,Entire home/apt,4,,2.0,140.0,2,40,t,12,4.58,f
10635262,2013-12-15,32934589,Aconchegante quarto p/ casal c/ banheiro privativo,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,150.0,5,1125,t,5,4.6,f
16828467,2014-06-15,32938534,Apto Charmoso e silencioso... Em Ipanema!,Ipanema,Entire rental unit,Entire home/apt,4,2.0,3.0,250.0,2,30,t,19,4.74,f
84428411,2016-07-18,32950470,Delizioso apartamento in spiaggia di Copacabana,Copacabana,Entire rental unit,Entire home/apt,2,1.0,0.0,250.0,2,120,t,4,5.0,f
233727243,2019-01-01,32955916,Quarto Individual Copacabana. (Posto 5),Copacabana,Private room in rental unit,Private room,1,1.0,1.0,280.0,4,7,t,0,,t
248049998,2019-03-10,32960354,Quarto em Ipanema perto  da praia 1,Ipanema,Private room in rental unit,Private room,1,,1.0,500.0,2,1125,t,2,3.0,t
248049998,2019-03-10,32960797,Quarto em Ipanema perto da praia 2,Ipanema,Private room in rental unit,Private room,1,,1.0,500.0,2,1125,t,0,,t
114013408,2017-01-30,32963258,Quarto - quadra da praia Copacabana,Copacabana,Private room in rental unit,Private room,3,1.0,1.0,120.0,2,1125,t,3,5.0,f
115061394,2017-02-05,32965270,Quarto para 2 pessoas na Ilha da Gigóia,Barra da Tijuca,Private room in rental unit,Private room,2,1.0,1.0,226.0,2,1125,t,2,4.5,f
246434131,2019-03-02,32983073,Alugo suítes No Rio Centro,Jacarepaguá,Private room in rental unit,Private room,1,1.0,1.0,85.0,2,7,t,3,5.0,t
243304480,2019-02-15,32984959,R.2 - Flat Completo Mediterrâneo Barra,Barra da Tijuca,Private room in loft,Private room,2,1.0,2.0,141.0,1,90,t,10,4.9,t
30380514,2015-03-31,32986822,Newly Refurbished Appartment close to Arpoador,Ipanema,Entire rental unit,Entire home/apt,4,2.0,2.0,500.0,1,15,t,2,0.0,f
77709888,2016-06-14,32991870,Piraja Three ipanema ( temporada e mensal ),Ipanema,Entire rental unit,Entire home/apt,6,3.0,4.0,450.0,3,1125,t,4,5.0,t
248392983,2019-03-12,33003696,Apto aconchegante e funcional na Barra da Tijuca,Barra da Tijuca,Entire rental unit,Entire home/apt,5,2.0,2.0,200.0,2,1125,t,3,5.0,f
43594754,2015-09-07,33007918,Villa Montalcino,Recreio dos Bandeirantes,Entire residential home,Entire home/apt,8,5.0,5.0,1450.0,2,30,t,22,5.0,f
235859326,2019-01-11,33008814,Mediterraneo flat 8.2 - perto da praia e shoppings,Barra da Tijuca,Entire rental unit,Entire home/apt,2,1.0,2.0,139.0,2,25,t,71,4.7,f
247333770,2019-03-06,33011351,Apto 517-  Residencial Miami Center- Copacabana-RJ,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,105.0,1,30,t,99,4.65,t
91654021,2016-08-24,33013177,Front Copacabana beach – 2 climatized bedrooms,Copacabana,Entire rental unit,Entire home/apt,7,2.0,4.0,469.0,3,1125,t,0,,f
67309904,2016-04-15,33019889,Alugo quarto,Jacarepaguá,Private room in condominium (condo),Private room,3,1.0,1.0,250.0,1,7,t,2,5.0,t
235859326,2019-01-11,33032258,Mediterraneo Flat 5.2 -Perto da praia e shoppings,Barra da Tijuca,Entire rental unit,Entire home/apt,2,1.0,1.0,144.0,2,25,t,74,4.74,f
6000862,2013-04-19,33034427,"Omar do Rio - VP463/303: Studio w / View to the Christ, located at Garcia d'Avila st, 200 meters from Ipanema Beach and the Metro + Internet 240mbps",Ipanema,Entire rental unit,Entire home/apt,2,1.0,1.0,296.0,1,1125,t,51,4.53,t
88382695,2016-08-06,33036973,Copa/Leme próximo à tudo,Copacabana,Entire rental unit,Entire home/apt,3,1.0,3.0,100.0,7,1125,t,7,4.57,t
47491984,2015-10-26,33040241,"Apartamento no Peixoto, em Copacabana",Copacabana,Private room in rental unit,Private room,2,1.0,1.0,150.0,1,1125,t,0,,f
1526490,2011-12-22,33040259,Venha conhecer o coração do Brasil,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,320.0,3,1125,t,2,5.0,f
248736590,2019-03-13,33047576,Maravilhoso flat entre a praia e a lagoa,Ipanema,Entire serviced apartment,Entire home/apt,2,1.0,1.0,250.0,3,1125,t,29,4.9,t
83316902,2016-07-12,33068348,Temporada Copacabana,Copacabana,Shared room in rental unit,Shared room,3,1.0,3.0,68.0,1,1125,t,0,,f
248870433,2019-03-14,33069126,Conjugado compartilhado em Copacabana.,Copacabana,Shared room in rental unit,Shared room,1,1.0,1.0,80.0,1,1125,f,9,5.0,f
4828414,2013-01-24,33073435,Copacabana Atlântica: sea front design flat,Copacabana,Entire rental unit,Entire home/apt,3,1.0,2.0,251.0,3,90,t,141,4.96,t
136453422,2017-06-22,33074174,"Alugo apto temporada, mobiliado, Barra Tijuca",Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,3.0,200.0,2,30,t,6,5.0,f
164822022,2017-12-29,33074795,TC1003 Vista Mar 5 pessoas,Copacabana,Entire rental unit,Entire home/apt,5,1.0,4.0,210.0,2,1125,t,21,4.67,t
164822022,2017-12-29,33075132,TC1202 Studio na Praia de Copa - Vista Total,Copacabana,Entire rental unit,Entire home/apt,5,,4.0,210.0,2,1125,t,26,4.65,t
37154850,2015-06-30,33077804,Loft moderno - Melhor ponto da Praia de Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,,2.0,198.0,2,30,t,13,5.0,f
249003418,2019-03-15,33085393,CONFORTÁVEL quarto - 50 metros PRAIA DE IPANEMA,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,105.0,1,120,t,24,4.46,f
216089239,2018-09-18,33093335,Quarto p/2 pessoas a 100m da praia de Copacabana..,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,420.0,2,30,t,0,,t
249003418,2019-03-15,33094717,IPANEMA BEACH  - Quarto com ar-condicionado,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,119.0,1,90,t,12,4.92,f
172413767,2018-02-08,33099950,Diária de quartos com bom preço e conforto !,Jacarepaguá,Private room in rental unit,Private room,2,2.0,1.0,200.0,1,30,t,0,,f
235859326,2019-01-11,33117667,Barra Royal Flat  - Frontal  7,Barra da Tijuca,Entire rental unit,Entire home/apt,4,1.0,2.0,237.0,2,25,t,104,4.84,f
234532144,2019-01-05,33129825,Apartamento em Copacabana. Melhor localização,Copacabana,Entire rental unit,Entire home/apt,4,1.0,2.0,170.0,1,1125,t,18,4.5,f
248186495,2019-03-11,33138826,Apartamento na BARRA DA TIJUCA,Barra da Tijuca,Shared room in rental unit,Shared room,2,1.0,4.0,214.0,1,10,t,0,,t
249514847,2019-03-17,33140377,FLAT ACONCHEGANTE EM COPACABANA,Copacabana,Entire rental unit,Entire home/apt,3,,1.0,250.0,2,1125,t,5,4.4,f
225550001,2018-11-13,33152522,Apartamento a 2 quadras da praia de Copacabana,Copacabana,Entire rental unit,Entire home/apt,2,1.0,1.0,165.0,1,30,t,25,4.56,t
11317357,2014-01-15,33157193,Grosszügiges Apartment in bevorzugter Lage,Ipanema,Entire rental unit,Entire home/apt,3,2.0,2.0,569.0,10,60,t,0,,f
249003418,2019-03-15,33160143,Dois quartos confortáveis IPANEMA Beach,Copacabana,Private room in rental unit,Private room,5,2.0,2.0,214.0,1,120,t,1,4.0,f
249003418,2019-03-15,33162102,Lindo apartamento de 2quartos Copacabana 50m praia,Copacabana,Entire rental unit,Entire home/apt,6,2.0,3.0,266.0,3,90,t,0,,f
47491984,2015-10-26,33166700,Apartamento tranquilo em Copacabana,Copacabana,Entire rental unit,Entire home/apt,4,2.0,1.0,172.0,1,1125,t,0,,f
98699583,2016-10-07,33179425,"No fluxo de Copacabana: ""baixo copa""",Copacabana,Entire rental unit,Entire home/apt,5,2.0,4.0,290.0,3,1125,t,3,3.67,f
98699583,2016-10-07,33190311,conforto na praia de copa,Copacabana,Entire rental unit,Entire home/apt,6,3.0,6.0,330.0,3,1125,t,3,5.0,f
249961080,2019-03-19,33198175,Frente para o mar de Copacabana posto 2,Copacabana,Entire rental unit,Entire home/apt,3,1.0,1.0,150.0,1,1125,t,8,4.5,f
9268978,2013-10-06,33219937,LINDA COBERTURA 4 QUARTOS,Copacabana,Entire rental unit,Entire home/apt,10,4.0,10.0,850.0,3,30,t,0,,f
122116094,2017-03-22,33222826,Copacabana Beachfront Apartment,Copacabana,Entire rental unit,Entire home/apt,8,3.0,5.0,443.0,1,1125,t,58,4.9,t
250159198,2019-03-20,33224768,Aluga-se Apto temporada 2 quartos  em Copacabana,Copacabana,Entire rental unit,Entire home/apt,5,2.0,4.0,700.0,1,15,t,1,4.0,f
239353404,2019-01-27,33225205,BARRA SUL,Barra da Tijuca,Entire rental unit,Entire home/apt,4,2.0,3.0,160.0,2,1125,t,52,4.96,t
20776453,2014-08-31,33225458,Copacabana ótima localização,Copacabana,Private room in rental unit,Private room,2,1.0,1.0,190.0,3,1125,t,0,,t
33351403,2015-05-14,33243195,Apartamento com vista lateral para o mar reformado,Copacabana,Entire rental unit,Entire home/apt,4,1.0,1.0,171.0,3,7,t,4,4.5,f
164822022,2017-12-29,33246435,TC601 Studio com Vista total da Praia,Copacabana,Entire rental unit,Entire home/apt,5,1.0,4.0,197.0,2,1125,t,42,4.76,t
77709888,2016-06-14,33248110,Apartamento excelente 3 Bedroom Copacabana,Copacabana,Entire rental unit,Entire home/apt,6,3.0,4.0,1250.0,3,1125,t,0,,f
250371174,2019-03-21,33250969,Apto Luxo Barra da Tijuca - Barrabella,Barra da Tijuca,Entire rental unit,Entire home/apt,6,3.0,6.0,736.0,5,1125,t,23,4.52,t
9857369,2013-11-06,33262308,"COZY 1 BD, close to Ipanema",Copacabana,Entire rental unit,Entire home/apt,2,1.0,3.0,450.0,3,1125,t,1,0.0,f
